Date,HomeTeam,AwayTeam,FTHG,FTAG,Home_xG,Away_xG,match_key,B365H,B365D,B365A
2021-02-07,sheffieldutd,chelsea,1,2,0.6,1.6,20210207_sheffieldutd_chelsea,,,
2021-02-28,sheffieldutd,liverpool,0,2,0.7,2.7,20210228_sheffieldutd_liverpool,,,
2021-03-03,sheffieldutd,astonvilla,1,0,0.9,2.3,20210303_sheffieldutd_astonvilla,,,
2021-03-06,sheffieldutd,southampton,0,2,0.7,1.9,20210306_sheffieldutd_southampton,,,
2021-04-11,sheffieldutd,arsenal,0,3,0.3,1.7,20210411_sheffieldutd_arsenal,,,
2021-04-24,sheffieldutd,brighton,1,0,0.7,2.0,20210424_sheffieldutd_brighton,,,
2021-05-08,sheffieldutd,crystalpalace,0,2,0.7,2.0,20210508_sheffieldutd_crystalpalace,,,
2021-05-23,sheffieldutd,burnley,1,0,0.5,1.1,20210523_sheffieldutd_burnley,,,
2023-08-27,sheffieldutd,manchestercity,1,2,0.7,3.5,20230827_sheffieldutd_manchestercity,,,
2023-09-24,sheffieldutd,newcastleutd,0,8,0.9,3.9,20230924_sheffieldutd_newcastleutd,,,
2023-10-21,sheffieldutd,manchesterutd,1,2,1.4,1.1,20231021_sheffieldutd_manchesterutd,,,
2023-12-26,sheffieldutd,lutontown,2,3,2.4,0.6,20231226_sheffieldutd_lutontown,,,
2024-05-04,sheffieldutd,nott'hamforest,1,3,2.2,1.4,20240504_sheffieldutd_nott'hamforest,,,
2020-09-20,southampton,tottenham,2,5,2.0,2.1,20200920_southampton_tottenham,,,
2020-10-04,southampton,westbrom,2,0,1.2,0.2,20201004_southampton_westbrom,,,
2020-10-25,southampton,everton,2,0,0.7,0.4,20201025_southampton_everton,,,
2020-11-06,southampton,newcastleutd,2,0,0.7,0.3,20201106_southampton_newcastleutd,,,
2020-11-29,southampton,manchesterutd,2,3,0.5,2.1,20201129_southampton_manchesterutd,,,
2020-12-13,southampton,sheffieldutd,3,0,2.0,0.3,20201213_southampton_sheffieldutd,,,
2020-12-19,southampton,manchestercity,0,1,0.7,0.9,20201219_southampton_manchestercity,,,
2020-12-29,southampton,westham,0,0,0.6,1.2,20201229_southampton_westham,,,
2021-01-04,southampton,liverpool,1,0,0.4,1.5,20210104_southampton_liverpool,,,
2021-01-26,southampton,arsenal,1,3,0.8,2.2,20210126_southampton_arsenal,,,
2021-01-30,southampton,astonvilla,0,1,1.9,0.6,20210130_southampton_astonvilla,,,
2021-02-14,southampton,wolves,1,2,0.8,1.1,20210214_southampton_wolves,,,
2021-02-20,southampton,chelsea,1,1,0.6,1.2,20210220_southampton_chelsea,,,
2021-03-14,southampton,brighton,1,2,0.6,0.8,20210314_southampton_brighton,,,
2021-04-04,southampton,burnley,3,2,2.2,1.5,20210404_southampton_burnley,,,
2021-04-30,southampton,leicestercity,1,1,0.9,1.9,20210430_southampton_leicestercity,,,
2021-05-11,southampton,crystalpalace,3,1,1.2,1.5,20210511_southampton_crystalpalace,,,
2021-05-15,southampton,fulham,3,1,1.6,0.8,20210515_southampton_fulham,,,
2021-05-18,southampton,leedsutd,0,2,1.6,1.7,20210518_southampton_leedsutd,,,
2021-08-22,southampton,manchesterutd,1,1,0.7,1.8,20210822_southampton_manchesterutd,,,
2021-10-16,southampton,leedsutd,1,0,1.9,0.2,20211016_southampton_leedsutd,,,
2021-12-01,southampton,leicestercity,2,2,1.5,1.5,20211201_southampton_leicestercity,,,
2022-01-22,southampton,manchestercity,1,1,0.8,1.8,20220122_southampton_manchestercity,,,
2022-02-25,southampton,norwichcity,2,0,2.6,0.6,20220225_southampton_norwichcity,,,
2022-03-10,southampton,newcastleutd,1,2,1.1,0.6,20220310_southampton_newcastleutd,,,
2022-08-13,southampton,leedsutd,2,2,1.2,1.8,20220813_southampton_leedsutd,,,
2022-08-27,southampton,manchesterutd,0,1,1.4,1.1,20220827_southampton_manchesterutd,,,
2022-11-06,southampton,newcastleutd,1,4,1.7,0.9,20221106_southampton_newcastleutd,,,
2023-01-04,southampton,nott'hamforest,0,1,0.5,1.4,20230104_southampton_nott'hamforest,,,
2023-03-04,southampton,leicestercity,1,0,1.4,1.9,20230304_southampton_leicestercity,,,
2023-04-08,southampton,manchestercity,1,4,0.4,2.9,20230408_southampton_manchestercity,,,
2024-08-24,southampton,nott'hamforest,0,1,0.1,2.2,20240824_southampton_nott'hamforest,,,
2024-09-14,southampton,manchesterutd,0,3,1.1,2.6,20240914_southampton_manchesterutd,,,
2024-09-21,southampton,ipswichtown,1,1,2.4,1.6,20240921_southampton_ipswichtown,,,
2024-10-19,southampton,leicestercity,2,3,2.1,3.1,20241019_southampton_leicestercity,,,
2025-01-25,southampton,newcastleutd,1,3,0.8,2.9,20250125_southampton_newcastleutd,,,
2025-05-10,southampton,manchestercity,0,0,0.1,1.7,20250510_southampton_manchestercity,,,
2020-09-13,tottenhamhotspur,everton,0,1,1.1,1.2,20200913_tottenhamhotspur_everton,,,
2020-09-27,tottenhamhotspur,newcastleutd,1,1,2.9,1.0,20200927_tottenhamhotspur_newcastleutd,,,
2020-10-18,tottenhamhotspur,westham,3,3,1.7,1.9,20201018_tottenhamhotspur_westham,,,
2020-11-01,tottenhamhotspur,brighton,2,1,1.7,0.3,20201101_tottenhamhotspur_brighton,,,
2020-11-21,tottenhamhotspur,manchestercity,2,0,0.7,1.4,20201121_tottenhamhotspur_manchestercity,,,
2020-12-06,tottenhamhotspur,arsenal,2,0,0.3,0.6,20201206_tottenhamhotspur_arsenal,,,
2020-12-20,tottenhamhotspur,leicestercity,0,2,0.7,1.7,20201220_tottenhamhotspur_leicestercity,,,
2021-01-02,tottenhamhotspur,leedsutd,3,0,2.6,1.1,20210102_tottenhamhotspur_leedsutd,,,
2021-01-13,tottenhamhotspur,fulham,1,1,2.4,1.1,20210113_tottenhamhotspur_fulham,,,
2021-01-28,tottenhamhotspur,liverpool,1,3,0.1,2.5,20210128_tottenhamhotspur_liverpool,,,
2021-02-04,tottenhamhotspur,chelsea,0,1,0.6,1.6,20210204_tottenhamhotspur_chelsea,,,
2021-02-07,tottenhamhotspur,westbrom,2,0,1.5,0.6,20210207_tottenhamhotspur_westbrom,,,
2021-02-28,tottenhamhotspur,burnley,4,0,2.1,0.7,20210228_tottenhamhotspur_burnley,,,
2021-03-07,tottenhamhotspur,crystalpalace,4,1,2.7,0.5,20210307_tottenhamhotspur_crystalpalace,,,
2021-04-11,tottenhamhotspur,manchesterutd,1,3,0.9,2.1,20210411_tottenhamhotspur_manchesterutd,,,
2021-04-21,tottenhamhotspur,southampton,2,1,1.4,0.8,20210421_tottenhamhotspur_southampton,,,
2021-05-02,tottenhamhotspur,sheffieldutd,4,0,2.2,0.5,20210502_tottenhamhotspur_sheffieldutd,,,
2021-05-16,tottenhamhotspur,wolves,2,0,3.2,0.9,20210516_tottenhamhotspur_wolves,,,
2021-05-19,tottenhamhotspur,astonvilla,1,2,0.8,1.4,20210519_tottenhamhotspur_astonvilla,,,
2021-08-15,tottenhamhotspur,manchestercity,1,0,1.0,1.8,20210815_tottenhamhotspur_manchestercity,,,
2021-08-29,tottenhamhotspur,watford,1,0,1.0,0.8,20210829_tottenhamhotspur_watford,,,
2021-09-19,tottenhamhotspur,chelsea,0,3,0.5,2.1,20210919_tottenhamhotspur_chelsea,,,
2021-10-03,tottenhamhotspur,astonvilla,2,1,1.3,1.2,20211003_tottenhamhotspur_astonvilla,,,
2021-10-30,tottenhamhotspur,manchesterutd,0,3,1.0,1.5,20211030_tottenhamhotspur_manchesterutd,,,
2021-11-21,tottenhamhotspur,leedsutd,2,1,2.1,1.4,20211121_tottenhamhotspur_leedsutd,,,
2021-12-02,tottenhamhotspur,brentford,2,0,1.9,0.3,20211202_tottenhamhotspur_brentford,,,
2021-12-05,tottenhamhotspur,norwichcity,3,0,1.6,1.2,20211205_tottenhamhotspur_norwichcity,,,
2021-12-19,tottenhamhotspur,liverpool,2,2,3.0,1.1,20211219_tottenhamhotspur_liverpool,,,
2021-12-26,tottenhamhotspur,crystalpalace,3,0,2.3,0.2,20211226_tottenhamhotspur_crystalpalace,,,
2022-02-09,tottenhamhotspur,southampton,2,3,1.4,2.2,20220209_tottenhamhotspur_southampton,,,
2022-02-13,tottenhamhotspur,wolves,0,2,1.2,1.3,20220213_tottenhamhotspur_wolves,,,
2022-03-07,tottenhamhotspur,everton,5,0,2.5,0.2,20220307_tottenhamhotspur_everton,,,
2022-03-20,tottenhamhotspur,westham,3,1,3.0,0.6,20220320_tottenhamhotspur_westham,,,
2022-04-03,tottenhamhotspur,newcastleutd,5,1,3.1,0.5,20220403_tottenhamhotspur_newcastleutd,,,
2022-04-16,tottenhamhotspur,brighton,0,1,0.5,0.6,20220416_tottenhamhotspur_brighton,,,
2022-05-01,tottenhamhotspur,leicestercity,3,1,1.2,0.5,20220501_tottenhamhotspur_leicestercity,,,
2022-05-12,tottenhamhotspur,arsenal,3,0,2.7,0.5,20220512_tottenhamhotspur_arsenal,,,
2022-05-15,tottenhamhotspur,burnley,1,0,2.2,0.7,20220515_tottenhamhotspur_burnley,,,
2022-08-06,tottenhamhotspur,southampton,4,1,1.5,0.5,20220806_tottenhamhotspur_southampton,,,
2022-08-20,tottenhamhotspur,wolves,1,0,1.7,0.7,20220820_tottenhamhotspur_wolves,,,
2022-09-03,tottenhamhotspur,fulham,2,1,2.9,0.7,20220903_tottenhamhotspur_fulham,,,
2022-09-17,tottenhamhotspur,leicestercity,6,2,2.2,1.8,20220917_tottenhamhotspur_leicestercity,,,
2022-10-15,tottenhamhotspur,everton,2,0,2.2,0.4,20221015_tottenhamhotspur_everton,,,
2022-10-23,tottenhamhotspur,newcastleutd,1,2,1.6,1.2,20221023_tottenhamhotspur_newcastleutd,,,
2022-11-06,tottenhamhotspur,liverpool,1,2,1.2,1.2,20221106_tottenhamhotspur_liverpool,,,
2022-11-12,tottenhamhotspur,leedsutd,4,3,1.8,1.1,20221112_tottenhamhotspur_leedsutd,,,
2023-01-01,tottenhamhotspur,astonvilla,0,2,0.7,1.0,20230101_tottenhamhotspur_astonvilla,,,
2023-01-15,tottenhamhotspur,arsenal,0,2,1.6,1.8,20230115_tottenhamhotspur_arsenal,,,
2023-02-05,tottenhamhotspur,manchestercity,1,0,1.4,1.3,20230205_tottenhamhotspur_manchestercity,,,
2023-02-19,tottenhamhotspur,westham,2,0,1.5,0.5,20230219_tottenhamhotspur_westham,,,
2023-02-26,tottenhamhotspur,chelsea,2,0,0.8,0.4,20230226_tottenhamhotspur_chelsea,,,
2023-03-11,tottenhamhotspur,nott'hamforest,3,1,2.0,1.5,20230311_tottenhamhotspur_nott'hamforest,,,
2023-04-08,tottenhamhotspur,brighton,2,1,0.8,1.4,20230408_tottenhamhotspur_brighton,,,
2023-04-15,tottenhamhotspur,bournemouth,2,3,2.2,1.3,20230415_tottenhamhotspur_bournemouth,,,
2023-04-27,tottenhamhotspur,manchesterutd,2,2,2.5,2.0,20230427_tottenhamhotspur_manchesterutd,,,
2023-05-06,tottenhamhotspur,crystalpalace,1,0,0.9,0.4,20230506_tottenhamhotspur_crystalpalace,,,
2023-05-20,tottenhamhotspur,brentford,1,3,1.7,1.2,20230520_tottenhamhotspur_brentford,,,
2023-08-19,tottenhamhotspur,manchesterutd,2,0,1.7,2.1,20230819_tottenhamhotspur_manchesterutd,,,
2023-09-16,tottenhamhotspur,sheffieldutd,2,1,2.1,0.7,20230916_tottenhamhotspur_sheffieldutd,,,
2023-09-30,tottenhamhotspur,liverpool,2,1,2.2,1.3,20230930_tottenhamhotspur_liverpool,,,
2023-10-23,tottenhamhotspur,fulham,2,0,1.5,1.0,20231023_tottenhamhotspur_fulham,,,
2023-11-06,tottenhamhotspur,chelsea,1,4,0.9,4.1,20231106_tottenhamhotspur_chelsea,,,
2023-11-26,tottenhamhotspur,astonvilla,1,2,2.3,1.7,20231126_tottenhamhotspur_astonvilla,,,
2023-12-07,tottenhamhotspur,westham,1,2,1.8,2.2,20231207_tottenhamhotspur_westham,,,
2023-12-10,tottenhamhotspur,newcastleutd,4,1,3.8,1.7,20231210_tottenhamhotspur_newcastleutd,,,
2023-12-23,tottenhamhotspur,everton,2,1,1.5,1.8,20231223_tottenhamhotspur_everton,,,
2023-12-31,tottenhamhotspur,bournemouth,3,1,2.3,1.7,20231231_tottenhamhotspur_bournemouth,,,
2024-01-31,tottenhamhotspur,brentford,3,2,2.9,1.6,20240131_tottenhamhotspur_brentford,,,
2024-02-10,tottenhamhotspur,brighton,2,1,1.6,1.2,20240210_tottenhamhotspur_brighton,,,
2024-02-17,tottenhamhotspur,wolves,1,2,1.6,1.8,20240217_tottenhamhotspur_wolves,,,
2024-03-02,tottenhamhotspur,crystalpalace,3,1,1.9,0.3,20240302_tottenhamhotspur_crystalpalace,,,
2024-03-30,tottenhamhotspur,lutontown,2,1,2.9,0.5,20240330_tottenhamhotspur_lutontown,,,
2024-04-07,tottenhamhotspur,nott'hamforest,3,1,1.5,1.5,20240407_tottenhamhotspur_nott'hamforest,,,
2024-04-28,tottenhamhotspur,arsenal,2,3,2.3,1.0,20240428_tottenhamhotspur_arsenal,,,
2024-05-11,tottenhamhotspur,burnley,2,1,2.7,0.7,20240511_tottenhamhotspur_burnley,,,
2024-05-14,tottenhamhotspur,manchestercity,0,2,1.7,2.4,20240514_tottenhamhotspur_manchestercity,,,
2024-08-24,tottenhamhotspur,everton,4,0,2.4,1.0,20240824_tottenhamhotspur_everton,,,
2024-09-15,tottenhamhotspur,arsenal,0,1,0.7,0.7,20240915_tottenhamhotspur_arsenal,,,
2024-09-21,tottenhamhotspur,brentford,3,1,3.5,0.8,20240921_tottenhamhotspur_brentford,,,
2024-10-19,tottenhamhotspur,westham,4,1,1.9,0.8,20241019_tottenhamhotspur_westham,,,
2024-11-03,tottenhamhotspur,astonvilla,4,1,2.4,1.8,20241103_tottenhamhotspur_astonvilla,,,
2024-11-10,tottenhamhotspur,ipswichtown,1,2,1.5,1.6,20241110_tottenhamhotspur_ipswichtown,,,
2024-12-01,tottenhamhotspur,fulham,1,1,0.8,1.5,20241201_tottenhamhotspur_fulham,,,
2024-12-08,tottenhamhotspur,chelsea,3,4,2.8,2.8,20241208_tottenhamhotspur_chelsea,,,
2024-12-22,tottenhamhotspur,liverpool,3,6,1.3,5.6,20241222_tottenhamhotspur_liverpool,,,
2024-12-29,tottenhamhotspur,wolves,2,2,2.2,0.7,20241229_tottenhamhotspur_wolves,,,
2025-01-04,tottenhamhotspur,newcastleutd,1,2,0.9,2.5,20250104_tottenhamhotspur_newcastleutd,,,
2025-01-26,tottenhamhotspur,leicestercity,1,2,1.0,1.6,20250126_tottenhamhotspur_leicestercity,,,
2025-02-16,tottenhamhotspur,manchesterutd,1,0,2.2,1.5,20250216_tottenhamhotspur_manchesterutd,,,
2025-02-26,tottenhamhotspur,manchestercity,0,1,1.3,2.1,20250226_tottenhamhotspur_manchestercity,,,
2025-03-09,tottenhamhotspur,bournemouth,2,2,1.5,2.2,20250309_tottenhamhotspur_bournemouth,,,
2025-04-06,tottenhamhotspur,southampton,3,1,2.1,1.0,20250406_tottenhamhotspur_southampton,,,
2025-04-21,tottenhamhotspur,nott'hamforest,1,2,2.1,0.5,20250421_tottenhamhotspur_nott'hamforest,,,
2025-05-11,tottenhamhotspur,crystalpalace,0,2,0.7,3.3,20250511_tottenhamhotspur_crystalpalace,,,
2025-05-25,tottenhamhotspur,brighton,1,4,2.0,2.2,20250525_tottenhamhotspur_brighton,,,
2021-09-25,watford,newcastleutd,1,1,0.9,1.9,20210925_watford_newcastleutd,,,
2021-11-20,watford,manchesterutd,4,1,2.7,1.4,20211120_watford_manchesterutd,,,
2021-12-04,watford,manchestercity,1,3,0.8,3.1,20211204_watford_manchestercity,,,
2022-01-21,watford,norwichcity,0,3,1.2,1.1,20220121_watford_norwichcity,,,
2022-04-09,watford,leedsutd,0,3,1.1,0.7,20220409_watford_leedsutd,,,
2022-05-15,watford,leicestercity,1,5,1.4,2.5,20220515_watford_leicestercity,,,
2020-09-13,westbromwichalbion,leicestercity,0,3,0.4,2.8,20200913_westbromwichalbion_leicestercity,,,
2020-09-26,westbromwichalbion,chelsea,3,3,0.6,2.0,20200926_westbromwichalbion_chelsea,,,
2020-10-19,westbromwichalbion,burnley,0,0,0.8,1.1,20201019_westbromwichalbion_burnley,,,
2020-11-08,westbromwichalbion,tottenham,0,1,0.8,1.9,20201108_westbromwichalbion_tottenham,,,
2020-11-28,westbromwichalbion,sheffieldutd,1,0,1.2,2.9,20201128_westbromwichalbion_sheffieldutd,,,
2020-12-06,westbromwichalbion,crystalpalace,1,5,0.7,1.6,20201206_westbromwichalbion_crystalpalace,,,
2020-12-20,westbromwichalbion,astonvilla,0,3,0.0,2.4,20201220_westbromwichalbion_astonvilla,,,
2020-12-29,westbromwichalbion,leedsutd,0,5,0.5,1.2,20201229_westbromwichalbion_leedsutd,,,
2021-01-02,westbromwichalbion,arsenal,0,4,1.0,3.7,20210102_westbromwichalbion_arsenal,,,
2021-01-26,westbromwichalbion,manchestercity,0,5,0.5,1.8,20210126_westbromwichalbion_manchestercity,,,
2021-01-30,westbromwichalbion,fulham,2,2,1.0,1.3,20210130_westbromwichalbion_fulham,,,
2021-02-14,westbromwichalbion,manchesterutd,1,1,1.0,0.5,20210214_westbromwichalbion_manchesterutd,,,
2021-02-27,westbromwichalbion,brighton,1,0,0.8,2.9,20210227_westbromwichalbion_brighton,,,
2021-03-04,westbromwichalbion,everton,0,1,1.0,1.0,20210304_westbromwichalbion_everton,,,
2021-03-07,westbromwichalbion,newcastleutd,0,0,2.0,0.5,20210307_westbromwichalbion_newcastleutd,,,
2021-04-12,westbromwichalbion,southampton,3,0,3.0,1.5,20210412_westbromwichalbion_southampton,,,
2021-05-03,westbromwichalbion,wolves,1,1,1.1,1.0,20210503_westbromwichalbion_wolves,,,
2021-05-16,westbromwichalbion,liverpool,1,2,1.0,1.9,20210516_westbromwichalbion_liverpool,,,
2021-05-19,westbromwichalbion,westham,1,3,1.1,3.4,20210519_westbromwichalbion_westham,,,
2020-09-12,westhamutd,newcastleutd,0,2,1.0,1.6,20200912_westhamutd_newcastleutd,,,
2020-09-27,westhamutd,wolves,4,0,2.4,0.5,20200927_westhamutd_wolves,,,
2020-10-24,westhamutd,manchestercity,1,1,0.3,1.0,20201024_westhamutd_manchestercity,,,
2020-11-07,westhamutd,fulham,1,0,1.3,1.7,20201107_westhamutd_fulham,,,
2020-11-30,westhamutd,astonvilla,2,1,0.4,2.5,20201130_westhamutd_astonvilla,,,
2020-12-05,westhamutd,manchesterutd,1,3,2.0,1.7,20201205_westhamutd_manchesterutd,,,
2020-12-16,westhamutd,crystalpalace,1,1,0.4,1.1,20201216_westhamutd_crystalpalace,,,
2020-12-27,westhamutd,brighton,2,2,1.3,1.1,20201227_westhamutd_brighton,,,
2021-01-16,westhamutd,burnley,1,0,1.7,0.5,20210116_westhamutd_burnley,,,
2021-01-19,westhamutd,westbrom,2,1,2.0,0.5,20210119_westhamutd_westbrom,,,
2021-01-31,westhamutd,liverpool,1,3,0.8,2.0,20210131_westhamutd_liverpool,,,
2021-02-15,westhamutd,sheffieldutd,3,0,1.9,0.7,20210215_westhamutd_sheffieldutd,,,
2021-02-21,westhamutd,tottenham,2,1,1.1,1.1,20210221_westhamutd_tottenham,,,
2021-03-08,westhamutd,leedsutd,2,0,1.8,1.4,20210308_westhamutd_leedsutd,,,
2021-03-21,westhamutd,arsenal,3,3,2.4,1.4,20210321_westhamutd_arsenal,,,
2021-04-11,westhamutd,leicestercity,3,2,0.8,0.9,20210411_westhamutd_leicestercity,,,
2021-04-24,westhamutd,chelsea,0,1,0.4,2.5,20210424_westhamutd_chelsea,,,
2021-05-09,westhamutd,everton,0,1,1.3,1.5,20210509_westhamutd_everton,,,
2021-05-23,westhamutd,southampton,3,0,1.3,1.5,20210523_westhamutd_southampton,,,
2021-08-23,westhamutd,leicestercity,4,1,2.3,0.6,20210823_westhamutd_leicestercity,,,
2021-08-28,westhamutd,crystalpalace,2,2,1.3,1.1,20210828_westhamutd_crystalpalace,,,
2021-09-19,westhamutd,manchesterutd,1,2,1.6,2.0,20210919_westhamutd_manchesterutd,,,
2021-10-03,westhamutd,brentford,1,2,1.5,1.2,20211003_westhamutd_brentford,,,
2021-10-24,westhamutd,tottenham,1,0,1.3,0.7,20211024_westhamutd_tottenham,,,
2021-11-07,westhamutd,liverpool,3,2,1.0,1.2,20211107_westhamutd_liverpool,,,
2021-12-01,westhamutd,brighton,1,1,1.3,1.3,20211201_westhamutd_brighton,,,
2021-12-04,westhamutd,chelsea,3,2,1.8,1.1,20211204_westhamutd_chelsea,,,
2021-12-26,westhamutd,southampton,2,3,1.6,1.2,20211226_westhamutd_southampton,,,
2022-01-12,westhamutd,norwichcity,2,0,2.5,0.3,20220112_westhamutd_norwichcity,,,
2022-01-16,westhamutd,leedsutd,2,3,2.4,2.2,20220116_westhamutd_leedsutd,,,
2022-02-08,westhamutd,watford,1,0,0.8,0.3,20220208_westhamutd_watford,,,
2022-02-19,westhamutd,newcastleutd,1,1,0.6,0.8,20220219_westhamutd_newcastleutd,,,
2022-02-27,westhamutd,wolves,1,0,1.8,0.7,20220227_westhamutd_wolves,,,
2022-03-13,westhamutd,astonvilla,2,1,1.2,1.1,20220313_westhamutd_astonvilla,,,
2022-04-03,westhamutd,everton,2,1,1.2,0.7,20220403_westhamutd_everton,,,
2022-04-17,westhamutd,burnley,1,1,2.2,1.8,20220417_westhamutd_burnley,,,
2022-05-01,westhamutd,arsenal,1,2,0.5,0.9,20220501_westhamutd_arsenal,,,
2022-05-15,westhamutd,manchestercity,2,2,1.1,2.4,20220515_westhamutd_manchestercity,,,
2022-08-07,westhamutd,manchestercity,0,2,0.5,2.2,20220807_westhamutd_manchestercity,,,
2022-08-21,westhamutd,brighton,0,2,0.8,1.7,20220821_westhamutd_brighton,,,
2022-08-31,westhamutd,tottenham,1,1,1.2,0.6,20220831_westhamutd_tottenham,,,
2022-10-01,westhamutd,wolves,2,0,0.9,0.7,20221001_westhamutd_wolves,,,
2022-10-09,westhamutd,fulham,3,1,2.4,0.7,20221009_westhamutd_fulham,,,
2022-10-24,westhamutd,bournemouth,2,0,1.9,0.4,20221024_westhamutd_bournemouth,,,
2022-11-06,westhamutd,crystalpalace,1,2,0.3,1.0,20221106_westhamutd_crystalpalace,,,
2022-11-12,westhamutd,leicestercity,0,2,1.4,1.8,20221112_westhamutd_leicestercity,,,
2022-12-30,westhamutd,brentford,0,2,1.3,1.6,20221230_westhamutd_brentford,,,
2023-01-21,westhamutd,everton,2,0,2.2,0.5,20230121_westhamutd_everton,,,
2023-02-11,westhamutd,chelsea,1,1,1.3,1.1,20230211_westhamutd_chelsea,,,
2023-02-25,westhamutd,nott'hamforest,4,0,2.7,0.4,20230225_westhamutd_nott'hamforest,,,
2023-03-12,westhamutd,astonvilla,1,1,2.1,1.5,20230312_westhamutd_astonvilla,,,
2023-04-02,westhamutd,southampton,1,0,1.4,0.3,20230402_westhamutd_southampton,,,
2023-04-05,westhamutd,newcastleutd,1,5,1.0,3.3,20230405_westhamutd_newcastleutd,,,
2023-04-16,westhamutd,arsenal,2,2,1.8,2.7,20230416_westhamutd_arsenal,,,
2023-04-26,westhamutd,liverpool,1,2,0.8,1.9,20230426_westhamutd_liverpool,,,
2023-05-07,westhamutd,manchesterutd,1,0,1.3,1.2,20230507_westhamutd_manchesterutd,,,
2023-05-21,westhamutd,leedsutd,3,1,2.1,0.9,20230521_westhamutd_leedsutd,,,
2023-08-20,westhamutd,chelsea,3,1,1.8,2.5,20230820_westhamutd_chelsea,,,
2023-09-16,westhamutd,manchestercity,1,3,0.9,3.6,20230916_westhamutd_manchestercity,,,
2023-09-30,westhamutd,sheffieldutd,2,0,2.1,1.1,20230930_westhamutd_sheffieldutd,,,
2023-10-08,westhamutd,newcastleutd,2,2,1.2,2.0,20231008_westhamutd_newcastleutd,,,
2023-10-29,westhamutd,everton,0,1,0.7,0.8,20231029_westhamutd_everton,,,
2023-11-12,westhamutd,nott'hamforest,3,2,1.8,1.7,20231112_westhamutd_nott'hamforest,,,
2023-12-03,westhamutd,crystalpalace,1,1,1.1,0.9,20231203_westhamutd_crystalpalace,,,
2023-12-17,westhamutd,wolves,3,0,1.1,0.7,20231217_westhamutd_wolves,,,
2023-12-23,westhamutd,manchesterutd,2,0,1.2,1.0,20231223_westhamutd_manchesterutd,,,
2024-01-02,westhamutd,brighton,0,0,0.7,2.3,20240102_westhamutd_brighton,,,
2024-02-01,westhamutd,bournemouth,1,1,1.4,1.2,20240201_westhamutd_bournemouth,,,
2024-02-11,westhamutd,arsenal,0,6,0.2,3.6,20240211_westhamutd_arsenal,,,
2024-02-26,westhamutd,brentford,4,2,1.7,0.9,20240226_westhamutd_brentford,,,
2024-03-10,westhamutd,burnley,2,2,2.1,0.7,20240310_westhamutd_burnley,,,
2024-03-17,westhamutd,astonvilla,1,1,2.0,0.7,20240317_westhamutd_astonvilla,,,
2024-04-02,westhamutd,tottenham,1,1,1.5,1.0,20240402_westhamutd_tottenham,,,
2024-04-14,westhamutd,fulham,0,2,0.9,3.2,20240414_westhamutd_fulham,,,
2024-04-27,westhamutd,liverpool,2,2,0.7,1.7,20240427_westhamutd_liverpool,,,
2024-05-11,westhamutd,lutontown,3,1,3.2,0.3,20240511_westhamutd_lutontown,,,
2024-08-17,westhamutd,astonvilla,1,2,2.3,2.0,20240817_westhamutd_astonvilla,,,
2024-08-31,westhamutd,manchestercity,1,3,0.7,3.0,20240831_westhamutd_manchestercity,,,
2024-09-21,westhamutd,chelsea,0,3,0.9,2.2,20240921_westhamutd_chelsea,,,
2024-10-05,westhamutd,ipswichtown,4,1,3.6,0.6,20241005_westhamutd_ipswichtown,,,
2024-10-27,westhamutd,manchesterutd,2,1,2.8,2.3,20241027_westhamutd_manchesterutd,,,
2024-11-09,westhamutd,everton,0,0,0.8,1.1,20241109_westhamutd_everton,,,
2024-11-30,westhamutd,arsenal,2,5,1.5,3.5,20241130_westhamutd_arsenal,,,
2024-12-09,westhamutd,wolves,2,1,1.0,1.4,20241209_westhamutd_wolves,,,
2024-12-21,westhamutd,brighton,1,1,1.2,0.9,20241221_westhamutd_brighton,,,
2024-12-29,westhamutd,liverpool,0,5,0.4,3.1,20241229_westhamutd_liverpool,,,
2025-01-14,westhamutd,fulham,3,2,1.0,1.7,20250114_westhamutd_fulham,,,
2025-01-18,westhamutd,crystalpalace,0,2,0.3,1.3,20250118_westhamutd_crystalpalace,,,
2025-02-15,westhamutd,brentford,0,1,0.8,1.6,20250215_westhamutd_brentford,,,
2025-02-27,westhamutd,leicestercity,2,0,1.3,0.4,20250227_westhamutd_leicestercity,,,
2025-03-10,westhamutd,newcastleutd,0,1,0.7,1.4,20250310_westhamutd_newcastleutd,,,
2025-04-05,westhamutd,bournemouth,2,2,0.7,2.1,20250405_westhamutd_bournemouth,,,
2025-04-19,westhamutd,southampton,1,1,0.9,0.6,20250419_westhamutd_southampton,,,
2025-05-04,westhamutd,tottenham,1,1,0.8,0.8,20250504_westhamutd_tottenham,,,
2025-05-18,westhamutd,nott'hamforest,1,2,1.1,1.9,20250518_westhamutd_nott'hamforest,,,
2020-09-21,wolverhamptonwanderers,manchestercity,1,3,0.6,1.9,20200921_wolverhamptonwanderers_manchestercity,,,
2020-10-04,wolverhamptonwanderers,fulham,1,0,1.2,0.9,20201004_wolverhamptonwanderers_fulham,,,
2020-10-25,wolverhamptonwanderers,newcastleutd,1,1,0.7,0.3,20201025_wolverhamptonwanderers_newcastleutd,,,
2020-10-30,wolverhamptonwanderers,crystalpalace,2,0,1.3,0.7,20201030_wolverhamptonwanderers_crystalpalace,,,
